date,store_id,sku,product_category,total_sales_units,on_hand_inventory_units,replenishment_units,inventory_pipeline,units_in_transit,units_in_dc,units_on_order,units_under_promotion,shelf_capacity
2019-09-05,1425,64,Category 01,9,41,0,41,0,0,0,0,24
2019-09-06,1425,64,Category 01,0,40,0,40,0,0,0,0,24
2019-09-09,1425,64,Category 01,0,34,0,46,0,0,12,0,24
2019-09-10,1425,64,Category 01,0,34,0,46,0,0,12,0,24
2019-09-13,1425,64,Category 01,0,35,0,45,0,0,12,0,24
2019-09-14,1425,64,Category 01,5,32,0,42,0,12,0,0,24
2019-09-15,1425,64,Category 01,7,25,0,37,0,12,0,0,24
2019-09-16,1425,64,Category 01,0,25,12,37,12,0,0,0,24
2019-09-17,1425,64,Category 01,0,37,0,37,0,0,0,0,24
2019-09-19,1425,64,Category 01,0,34,0,32,0,0,0,0,24
2019-09-21,1425,64,Category 01,3,32,0,30,0,0,0,0,24
2019-09-23,1425,64,Category 01,3,30,0,28,0,0,0,0,24
2019-09-24,1425,64,Category 01,3,29,0,39,0,0,12,0,24
2019-09-25,1425,64,Category 01,3,28,0,38,0,0,12,0,24
2019-09-27,1425,64,Category 01,3,25,0,35,0,0,12,0,24
2019-09-28,1425,64,Category 01,4,22,0,32,0,0,12,0,24
2019-10-01,1425,64,Category 01,4,30,0,28,0,0,0,0,24
2019-10-03,1425,64,Category 01,5,22,0,34,0,0,12,0,24
2019-10-04,1425,64,Category 01,0,24,0,46,0,12,12,0,24
2019-10-05,1425,64,Category 01,3,23,0,45,0,12,12,0,24
2019-10-11,1425,64,Category 01,3,30,0,28,0,0,0,0,24
2019-10-13,1425,64,Category 01,7,25,0,23,0,0,0,0,24
2019-10-17,1425,64,Category 01,10,13,0,25,0,0,12,0,24
2019-10-19,1425,64,Category 01,0,7,0,31,0,12,12,0,24
2019-10-21,1425,64,Category 01,0,21,0,31,0,0,12,0,24
2019-10-23,1425,64,Category 01,5,16,0,40,0,12,12,0,24
2019-10-24,1425,64,Category 01,0,18,0,40,0,12,12,0,24
2019-10-26,1425,64,Category 01,3,15,12,39,12,0,12,0,24
2019-10-27,1425,64,Category 01,0,26,0,38,0,0,12,0,24
2019-10-28,1425,64,Category 01,0,26,0,38,0,0,12,0,24
2019-10-29,1425,64,Category 01,0,26,0,38,0,0,12,0,24
2019-10-31,1425,64,Category 01,0,23,0,35,0,0,12,0,24
2019-11-01,1425,64,Category 01,0,23,0,35,0,0,12,0,24
2019-11-02,1425,64,Category 01,0,25,0,35,0,0,12,0,24
2019-11-06,1425,64,Category 01,3,36,0,34,0,0,0,0,24
2019-11-09,1425,64,Category 01,4,31,0,43,0,0,12,0,24
2019-11-13,1425,64,Category 01,0,23,0,33,0,0,12,0,24
2019-11-16,1425,64,Category 01,3,18,0,30,12,0,0,0,24
2019-11-20,1425,64,Category 01,0,29,0,27,0,0,0,0,24
2019-11-25,1425,64,Category 01,3,20,0,30,0,0,12,0,24
2019-11-27,1425,64,Category 01,3,14,0,38,0,0,24,0,24
2019-11-28,1425,64,Category 01,0,16,0,38,0,0,24,0,24
2019-11-29,1425,64,Category 01,4,14,0,36,0,0,24,0,24
2019-12-01,1425,64,Category 01,4,10,0,34,0,0,24,0,24
2019-12-02,1425,64,Category 01,0,12,0,34,0,0,24,0,24
2019-12-03,1425,64,Category 01,3,9,0,33,0,24,0,0,24
2019-12-05,1425,64,Category 01,0,9,24,33,24,0,0,0,24
2019-12-07,1425,64,Category 01,0,33,0,45,0,0,12,0,24
2019-12-15,1425,64,Category 01,16,19,0,17,0,0,0,0,24
2019-12-16,1425,64,Category 01,3,16,0,28,0,0,12,0,24
2019-12-18,1425,64,Category 01,0,15,0,39,0,0,24,0,24
2019-12-19,1425,64,Category 01,0,15,0,39,0,0,24,0,24
2019-12-22,1425,64,Category 01,0,15,0,39,0,12,12,0,24
2019-12-23,1425,64,Category 01,0,15,0,39,0,12,12,0,24
2019-12-24,1425,64,Category 01,0,17,12,39,0,12,12,0,24
2019-12-26,1425,64,Category 01,6,23,0,35,0,0,12,0,24
2019-12-27,1425,64,Category 01,3,24,0,34,0,0,12,0,24
2019-12-28,1425,64,Category 01,3,21,0,45,0,0,24,0,24
2019-12-29,1425,64,Category 01,0,23,0,33,0,12,0,0,24
2019-12-30,1425,64,Category 01,3,22,12,32,12,0,0,0,24
2019-12-31,1425,64,Category 01,4,18,0,30,12,0,0,0,24
2020-01-04,1425,64,Category 01,6,16,0,28,0,0,12,0,24
2020-01-06,1425,64,Category 01,0,16,0,28,0,0,12,0,24
2020-01-07,1425,64,Category 01,0,18,0,40,0,0,24,0,24
2020-01-11,1425,64,Category 01,3,22,0,34,0,0,12,0,24
2020-01-13,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-01-15,1425,64,Category 01,0,33,0,31,0,0,0,0,24
2020-01-18,1425,64,Category 01,3,30,0,28,0,0,0,0,24
2020-01-19,1425,64,Category 01,4,28,0,26,0,0,0,0,24
2020-01-21,1425,64,Category 01,16,13,0,23,0,0,12,0,24
2020-01-25,1425,64,Category 01,3,7,0,43,0,0,36,0,24
2020-01-27,1425,64,Category 01,0,5,12,39,12,12,12,0,24
2020-01-29,1425,64,Category 01,4,25,0,37,0,0,12,0,24
2020-01-31,1425,64,Category 01,4,22,12,34,12,0,0,0,24
2020-02-04,1425,64,Category 01,0,34,0,46,0,0,12,0,24
2020-02-05,1425,64,Category 01,0,34,0,46,0,0,12,0,24
2020-02-06,1425,64,Category 01,0,34,0,34,0,0,0,0,24
2020-02-08,1425,64,Category 01,0,32,0,44,0,0,12,0,24
2020-02-09,1425,64,Category 01,0,32,0,32,0,0,0,0,24
2020-02-10,1425,64,Category 01,0,32,0,32,0,0,0,0,24
2020-02-11,1425,64,Category 01,0,34,0,32,0,0,0,0,24
2020-02-15,1425,64,Category 01,3,33,0,31,0,0,0,0,24
2020-02-18,1425,64,Category 01,6,23,0,23,0,0,0,0,24
2020-02-20,1425,64,Category 01,0,19,12,29,12,0,0,0,24
2020-02-23,1425,64,Category 01,7,18,0,18,0,0,0,0,24
2020-02-25,1425,64,Category 01,0,18,0,30,0,12,0,0,24
2020-02-26,1425,64,Category 01,0,18,12,30,12,0,0,0,24
2020-02-27,1425,64,Category 01,0,30,0,30,0,0,0,0,24
2020-02-28,1425,64,Category 01,5,27,0,27,0,0,0,0,24
2020-03-01,1425,64,Category 01,0,16,0,26,0,12,0,0,24
2020-03-09,1425,64,Category 01,3,24,0,24,0,0,0,0,24
2020-03-10,1425,64,Category 01,0,24,0,24,0,0,0,0,24
2020-03-13,1425,64,Category 01,0,5,36,39,36,0,0,0,24
2020-03-16,1425,64,Category 01,10,3,0,3,0,0,0,0,24
2020-03-18,1425,64,Category 01,0,3,0,27,0,24,0,0,24
2020-03-20,1425,64,Category 01,0,14,12,24,12,0,0,0,24
2020-03-23,1425,64,Category 01,14,0,12,24,12,12,0,0,24
2020-03-25,1425,64,Category 01,11,1,12,13,12,0,0,0,24
2020-03-28,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-03-29,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-03-30,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-04-03,1425,64,Category 01,0,2,0,48,0,48,0,0,24
2020-04-07,1425,64,Category 01,13,19,0,17,0,0,0,0,24
2020-04-08,1425,64,Category 01,13,6,0,6,0,0,0,0,24
2020-04-17,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-04-23,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-04-24,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-04-28,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-04-30,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-01,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-02,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-05,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-06,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-07,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-09,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-11,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-12,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-13,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-15,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-17,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-20,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-21,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-23,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-24,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-05-26,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-03,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-04,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-07,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-09,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-10,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-11,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-12,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-13,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-15,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-16,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-18,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-20,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-22,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-23,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-25,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-28,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-29,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-06-30,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-01,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-02,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-04,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-05,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-09,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-10,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-11,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-15,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-16,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-26,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-27,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-29,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-30,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-07-31,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-01,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-09,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-11,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-12,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-13,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-15,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-18,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-19,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-23,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-24,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-28,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-29,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-08-30,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-04,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-10,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-12,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-13,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-15,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-16,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-17,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-18,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-19,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-21,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-23,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-25,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-09-26,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-02,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-03,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-06,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-08,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-09,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-10,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-12,1425,64,Category 01,0,0,0,36,0,0,36,0,24
2020-10-13,1425,64,Category 01,0,0,0,36,0,0,36,0,24
2020-10-18,1425,64,Category 01,0,0,0,0,0,0,0,0,24
2020-10-21,1425,64,Category 01,0,0,0,36,36,0,0,0,24
2020-10-22,1425,64,Category 01,0,36,0,48,0,0,12,0,24
2020-10-25,1425,64,Category 01,0,32,0,44,0,0,12,0,24
2020-10-28,1425,64,Category 01,0,31,0,41,0,0,12,0,24
2020-10-31,1425,64,Category 01,3,28,0,38,0,0,12,0,24
2020-11-01,1425,64,Category 01,4,26,0,36,0,0,12,0,24
2020-11-02,1425,64,Category 01,4,22,0,34,0,12,0,0,24
2020-11-05,1425,64,Category 01,0,36,0,34,0,0,0,0,24
2020-11-08,1425,64,Category 01,3,33,0,31,0,0,0,0,24
2020-11-11,1425,64,Category 01,5,28,0,26,0,0,0,0,24
2020-11-12,1425,64,Category 01,5,25,0,23,0,0,0,0,24
2020-11-13,1425,64,Category 01,3,22,0,22,0,0,0,0,24
2020-11-15,1425,64,Category 01,0,24,0,22,0,0,0,0,24
2020-11-16,1425,64,Category 01,4,0,0,0,0,0,0,0,24
2020-11-18,1425,64,Category 01,0,21,0,31,0,0,12,0,24
2020-11-22,1425,64,Category 01,6,6,0,18,0,0,12,0,24
2020-11-24,1425,64,Category 01,0,7,0,29,0,0,24,0,24
2020-11-25,1425,64,Category 01,4,3,0,15,0,0,12,0,24
2020-11-27,1425,64,Category 01,0,5,0,51,0,12,36,0,24
2020-11-29,1425,64,Category 01,3,1,0,49,12,0,36,0,24
2020-12-02,1425,64,Category 01,0,12,12,48,12,0,24,0,24
2020-12-03,1425,64,Category 01,0,24,0,60,0,0,36,0,24
2020-12-04,1425,64,Category 01,5,21,0,45,0,0,24,0,24
2020-12-08,1425,64,Category 01,0,18,24,54,24,0,12,0,24
2020-12-11,1425,64,Category 01,0,38,0,50,0,0,12,0,24
2020-12-12,1425,64,Category 01,4,36,0,48,0,0,12,0,24
2020-12-15,1425,64,Category 01,0,33,0,57,0,0,24,0,24
2020-12-16,1425,64,Category 01,0,35,0,57,0,24,0,0,24
2020-12-19,1425,64,Category 01,4,45,0,55,12,0,0,0,24
2020-12-20,1425,64,Category 01,7,2,0,0,0,0,0,0,24
2020-12-26,1425,64,Category 01,4,45,0,45,0,0,0,0,24
2020-12-27,1425,64,Category 01,0,45,0,45,0,0,0,0,24
2021-01-01,1425,64,Category 01,0,44,0,42,0,0,0,0,24
2021-01-04,1425,64,Category 01,3,2,0,0,0,0,0,0,24
2021-01-06,1425,64,Category 01,5,36,0,34,0,0,0,0,24
2021-01-12,1425,64,Category 01,3,27,0,39,0,0,12,0,24
2021-01-15,1425,64,Category 01,0,28,0,26,0,0,0,0,24
2021-01-16,1425,64,Category 01,5,23,0,23,0,0,0,0,24
2021-01-17,1425,64,Category 01,0,23,0,23,0,0,0,0,24
2021-01-21,1425,64,Category 01,0,22,0,32,0,0,12,0,24
2021-01-23,1425,64,Category 01,3,21,0,31,0,0,12,0,24
2021-01-24,1425,64,Category 01,3,20,0,30,0,0,12,0,24
2021-01-28,1425,64,Category 01,3,16,0,40,0,12,12,0,24
2021-01-29,1425,64,Category 01,0,18,12,52,12,0,24,0,24
2021-01-30,1425,64,Category 01,3,15,0,27,12,0,0,0,24
2021-01-31,1425,64,Category 01,3,28,0,26,0,0,0,0,24
2021-02-01,1425,64,Category 01,3,27,0,25,0,0,0,0,24
2021-02-03,1425,64,Category 01,7,20,0,18,0,0,0,0,24
2021-02-05,1425,64,Category 01,3,19,0,29,0,0,12,0,24
2021-02-07,1425,64,Category 01,4,2,0,0,0,0,0,0,24
2021-02-08,1425,64,Category 01,5,11,0,23,0,0,12,0,24
2021-02-09,1425,64,Category 01,0,13,0,23,0,0,12,0,24
2021-02-10,1425,64,Category 01,5,10,0,20,0,0,12,0,24
2021-02-11,1425,64,Category 01,4,6,0,30,0,0,24,0,24
2021-02-12,1425,64,Category 01,0,8,12,42,12,0,24,0,24
2021-02-13,1425,64,Category 01,3,17,0,41,0,12,12,0,18
2021-02-14,1425,64,Category 01,0,17,0,17,0,0,0,0,18
2021-02-15,1425,64,Category 01,0,19,0,41,0,0,24,0,18
2021-02-16,1425,64,Category 01,3,18,0,40,0,0,24,0,18
2021-02-17,1425,64,Category 01,5,13,0,37,0,0,24,0,18
2021-02-18,1425,64,Category 01,0,15,0,37,0,0,24,0,18
2021-02-19,1425,64,Category 01,5,15,0,37,0,0,24,0,18
2021-02-20,1425,64,Category 01,5,9,12,31,12,0,12,0,18
2021-02-21,1425,64,Category 01,3,6,0,30,12,0,12,0,18
2021-02-22,1425,64,Category 01,3,12,0,10,0,0,0,0,18
2021-02-23,1425,64,Category 01,4,8,0,6,0,0,0,0,18
2021-02-24,1425,64,Category 01,4,17,0,39,0,0,24,0,18
2021-02-25,1425,64,Category 01,5,15,0,37,0,0,24,0,18
2021-02-26,1425,64,Category 01,5,12,0,34,0,0,24,0,18
2021-02-27,1425,64,Category 01,5,4,0,28,0,0,24,0,18
2021-02-28,1425,64,Category 01,0,4,0,28,0,0,24,0,18
2021-03-01,1425,64,Category 01,0,4,0,40,0,0,36,0,18
2021-03-02,1425,64,Category 01,0,4,0,40,0,0,36,0,18
2021-03-03,1425,64,Category 01,0,4,0,40,0,0,36,0,18
2021-03-04,1425,64,Category 01,0,6,0,28,0,12,12,0,18
2021-03-05,1425,64,Category 01,3,3,0,39,0,12,24,0,18
2021-03-06,1425,64,Category 01,0,3,24,27,24,0,0,0,18
2021-03-07,1425,64,Category 01,0,3,0,27,24,0,0,0,18
2021-03-08,1425,64,Category 01,4,25,0,25,0,0,0,0,18
2021-03-09,1425,64,Category 01,0,25,0,25,0,0,0,0,18
2021-03-10,1425,64,Category 01,0,27,0,37,0,0,12,0,18
2021-03-11,1425,64,Category 01,3,24,0,48,0,0,24,0,18
2021-03-12,1425,64,Category 01,0,26,0,48,0,0,24,0,18
2021-03-13,1425,64,Category 01,5,21,0,33,0,0,12,0,18
2021-03-14,1425,64,Category 01,0,23,0,45,0,0,24,0,18
2021-03-15,1425,64,Category 01,4,21,0,43,0,0,24,0,18
2021-03-16,1425,64,Category 01,3,21,0,43,0,0,24,0,18
2021-03-17,1425,64,Category 01,3,20,0,42,0,0,24,0,18
2021-03-18,1425,64,Category 01,7,15,0,49,0,24,12,0,18
2021-03-19,1425,64,Category 01,5,15,0,49,0,24,12,0,18
2021-03-20,1425,64,Category 01,5,9,24,57,0,24,24,0,18
2021-03-21,1425,64,Category 01,0,6,0,54,24,0,24,0,18
2021-03-22,1425,64,Category 01,3,32,0,54,0,0,24,0,18
2021-03-23,1425,64,Category 01,3,31,0,53,0,0,24,0,18
2021-03-24,1425,64,Category 01,3,27,0,51,0,0,24,0,18
2021-03-25,1425,64,Category 01,0,27,0,51,0,0,24,0,18
2021-03-26,1425,64,Category 01,0,29,0,51,0,0,24,0,18
2021-03-27,1425,64,Category 01,5,26,0,48,0,0,24,0,18
2021-03-28,1425,64,Category 01,3,26,0,48,0,0,24,0,18
2021-03-29,1425,64,Category 01,3,22,0,34,0,0,12,0,18
2021-03-30,1425,64,Category 01,0,22,0,22,0,0,0,0,18
2021-03-31,1425,64,Category 01,0,22,0,22,0,0,0,0,18
2021-04-01,1425,64,Category 01,0,22,0,22,0,0,0,0,18
2021-04-02,1425,64,Category 01,0,24,0,22,0,0,0,0,18
2021-04-03,1425,64,Category 01,3,23,0,21,0,0,0,0,18
2021-04-04,1425,64,Category 01,4,21,0,21,0,0,0,0,18
2021-04-05,1425,64,Category 01,0,19,0,19,0,0,0,0,18
2021-04-06,1425,64,Category 01,0,19,0,19,0,0,0,0,18
2021-04-07,1425,64,Category 01,0,19,0,19,0,0,0,0,18
2021-04-08,1425,64,Category 01,0,19,0,19,0,0,0,0,18
2021-04-09,1425,64,Category 01,0,21,0,19,0,0,0,0,18
2021-04-10,1425,64,Category 01,3,20,0,18,0,0,0,0,18
2021-04-11,1425,64,Category 01,3,20,0,18,0,0,0,0,18
2021-04-12,1425,64,Category 01,3,19,0,17,0,0,0,0,18
2021-04-13,1425,64,Category 01,3,18,0,16,0,0,0,0,18
2021-04-14,1425,64,Category 01,3,17,0,15,0,0,0,0,18
2021-04-15,1425,64,Category 01,3,16,0,14,0,0,0,0,18
2021-04-16,1425,64,Category 01,3,15,0,13,0,0,0,0,18
2021-04-17,1425,64,Category 01,3,13,0,23,0,12,0,0,18
2021-04-18,1425,64,Category 01,3,13,0,23,0,12,0,0,18
2021-04-19,1425,64,Category 01,3,12,12,22,0,12,0,0,18
2021-04-20,1425,64,Category 01,3,8,0,20,12,0,0,0,18
2021-04-21,1425,64,Category 01,4,8,0,20,12,0,0,0,18
2021-04-22,1425,64,Category 01,0,20,0,18,0,0,0,0,18
2021-04-23,1425,64,Category 01,4,16,0,16,0,0,0,0,0
2021-04-24,1425,64,Category 01,0,16,0,16,0,0,0,0,18
2021-04-25,1425,64,Category 01,0,18,0,16,0,0,0,0,18
2021-04-26,1425,64,Category 01,3,15,0,15,0,0,0,0,18
2021-04-27,1425,64,Category 01,0,15,0,15,0,0,0,0,18
2021-04-28,1425,64,Category 01,0,15,0,15,0,0,0,0,18
2021-04-29,1425,64,Category 01,0,17,0,15,0,0,0,0,18
2019-01-03,1452,64,Category 01,41,229,0,1393,0,12,1152,0,100
2019-01-04,1452,64,Category 01,33,208,0,1366,0,12,1152,0,100
2019-01-05,1452,64,Category 01,28,186,12,1344,0,12,1152,0,100
2019-01-06,1452,64,Category 01,50,136,0,1300,0,12,1152,0,100
2019-01-07,1452,64,Category 01,26,134,0,1280,0,0,1152,0,100
2019-01-08,1452,64,Category 01,47,93,0,1239,0,0,1152,0,100
2019-01-09,1452,64,Category 01,40,59,1140,1205,0,1152,0,0,100
2019-01-13,1452,64,Category 01,59,1035,0,1035,0,0,0,0,100
2019-01-14,1452,64,Category 01,41,1005,0,999,0,0,0,0,100
2019-01-15,1452,64,Category 01,69,942,0,1176,0,0,240,0,100
2019-01-25,1452,64,Category 01,60,796,0,790,0,0,0,0,100
2019-01-26,1452,64,Category 01,42,760,0,754,0,0,0,0,100
2019-01-28,1452,64,Category 01,33,695,0,689,0,0,0,0,100
2019-01-31,1452,64,Category 01,38,575,0,569,0,0,0,0,100
2019-02-01,1452,64,Category 01,61,521,0,515,0,0,0,0,100
2019-02-05,1452,64,Category 01,27,388,0,382,0,0,0,0,100
2019-02-06,1452,64,Category 01,47,350,0,344,0,0,0,0,100
2019-02-07,1452,64,Category 01,40,313,0,307,0,0,0,0,100
2019-02-08,1452,64,Category 01,30,289,0,283,0,0,0,0,100
2019-02-09,1452,64,Category 01,40,255,0,249,0,0,0,0,100
2019-02-15,1452,64,Category 01,44,225,0,219,0,0,0,0,100
2019-02-17,1452,64,Category 01,49,166,0,160,0,0,0,0,100
2019-02-21,1452,64,Category 01,74,11,96,281,96,180,0,0,100
2019-02-23,1452,64,Category 01,52,198,36,234,36,0,0,0,100
2019-02-24,1452,64,Category 01,56,180,0,180,0,0,0,0,100
2019-02-26,1452,64,Category 01,45,97,12,163,12,60,0,0,100
2019-02-27,1452,64,Category 01,33,63,24,171,36,72,0,0,100
2019-02-28,1452,64,Category 01,35,48,48,168,72,48,0,0,100
2019-03-02,1452,64,Category 01,26,77,60,173,60,36,0,0,144
2019-03-03,1452,64,Category 01,25,70,24,190,72,48,0,0,144
2019-03-05,1452,64,Category 01,31,89,0,197,36,72,0,0,144
2019-03-06,1452,64,Category 01,35,102,36,204,36,72,0,0,144
2019-03-10,1452,64,Category 01,19,76,72,208,60,72,0,0,144
2019-03-13,1452,64,Category 01,14,157,0,229,0,72,0,0,144
2019-03-14,1452,64,Category 01,29,140,72,206,72,0,0,0,144
2019-03-17,1452,64,Category 01,13,178,36,214,36,0,0,0,144
2019-03-19,1452,64,Category 01,26,188,0,188,0,0,0,0,144
2019-03-20,1452,64,Category 01,12,188,0,218,0,36,0,0,144
2019-03-21,1452,64,Category 01,8,186,0,216,0,36,0,0,144
2019-03-22,1452,64,Category 01,23,170,36,200,36,0,0,0,144
2019-03-24,1452,64,Category 01,17,184,0,184,0,0,0,0,144
2019-03-26,1452,64,Category 01,26,142,0,172,0,36,0,0,144
2019-03-28,1452,64,Category 01,12,120,36,222,36,72,0,0,144
2019-04-06,1452,64,Category 01,11,231,0,231,0,0,0,0,144
2019-04-07,1452,64,Category 01,11,233,0,227,0,0,0,0,144
2019-04-08,1452,64,Category 01,10,228,0,222,0,0,0,0,144
2019-04-09,1452,64,Category 01,12,225,0,219,0,0,0,0,144
2019-04-11,1452,64,Category 01,13,213,0,207,0,0,0,0,144
2019-04-12,1452,64,Category 01,9,209,0,203,0,0,0,0,144
2019-04-16,1452,64,Category 01,16,195,0,189,0,0,0,0,144
2019-04-20,1452,64,Category 01,12,199,0,193,0,0,0,0,144
2019-04-22,1452,64,Category 01,8,187,0,217,0,36,0,0,144
2019-04-24,1452,64,Category 01,8,184,36,214,36,0,0,0,144
2019-04-26,1452,64,Category 01,8,204,0,204,0,0,0,0,144
2019-04-27,1452,64,Category 01,12,204,0,198,0,0,0,0,144
2019-04-28,1452,64,Category 01,19,191,0,185,0,0,0,0,144
2019-04-29,1452,64,Category 01,10,187,0,217,0,36,0,0,144
2019-04-30,1452,64,Category 01,18,175,36,205,36,0,0,0,144
2019-05-02,1452,64,Category 01,7,196,0,196,0,0,0,0,144
2019-05-03,1452,64,Category 01,7,201,0,195,0,0,0,0,144
2019-05-04,1452,64,Category 01,7,200,0,194,0,0,0,0,144
2019-05-05,1452,64,Category 01,8,198,0,192,0,0,0,0,144
2019-05-06,1452,64,Category 01,11,187,0,187,0,0,0,0,144
2019-05-11,1452,64,Category 01,0,212,0,212,0,0,0,0,144
2019-05-13,1452,64,Category 01,0,217,0,211,0,0,0,0,144
2019-05-15,1452,64,Category 01,11,212,0,206,0,0,0,0,144
2019-05-21,1452,64,Category 01,11,198,0,192,0,0,0,0,144
2019-05-22,1452,64,Category 01,7,197,0,191,0,0,0,0,144
2019-05-24,1452,64,Category 01,17,184,0,178,0,0,0,0,144
2019-05-30,1452,64,Category 01,10,194,0,188,0,0,0,0,144
2019-06-01,1452,64,Category 01,7,193,0,187,0,0,0,0,144
2019-06-03,1452,64,Category 01,11,182,0,182,0,0,0,0,144
2019-06-04,1452,64,Category 01,0,188,0,182,0,0,0,0,144
2019-06-05,1452,64,Category 01,8,186,0,180,0,0,0,0,144
